"date","P2_B_BCap_Blos_S1Arr__occ","P2_B_BCap_S1los_S1Arr__occ","P2_B_BCap_S2los_S1Arr__occ","P2_B_S1Cap_Blos_S1Arr__occ","P2_B_S1Cap_S1los_S1Arr__occ","P2_B_S1Cap_S2los_S1Arr__occ","P2_B_BCap_Blos_BArr__occ","P2_B_BCap_S1los_BArr__occ","P2_B_BCap_S2los_BArr__occ","P2_B_S1Cap_Blos_BArr__occ","P2_B_S1Cap_S1los_BArr__occ","P2_B_S1Cap_S2los_BArr__occ","P2_NS_BCap_Blos_BArr__occ","P2_NS_BCap_S1los_BArr__occ","P2_NS_BCap_S2los_BArr__occ","P2_NS_S1Cap_Blos_BArr__occ","P2_NS_S1Cap_S1los_BArr__occ","P2_NS_S1Cap_S2los_BArr__occ","P2_NS_BCap_Blos_S1Arr__occ","P2_NS_BCap_S1los_S1Arr__occ","P2_NS_BCap_S2los_S1Arr__occ","P2_NS_S1Cap_Blos_S1Arr__occ","P2_NS_S1Cap_S1los_S1Arr__occ","P2_NS_S1Cap_S2los_S1Arr__occ","P2_SG_BCap_Blos_S1Arr__occ","P2_SG_BCap_S1los_S1Arr__occ","P2_SG_BCap_S2los_S1Arr__occ","P2_SG_S1Cap_Blos_S1Arr__occ","P2_SG_S1Cap_S1los_S1Arr__occ","P2_SG_S1Cap_S2los_S1Arr__occ","P2_SG_BCap_Blos_BArr__occ","P2_SG_BCap_S1los_BArr__occ","P2_SG_BCap_S2los_BArr__occ","P2_SG_S1Cap_Blos_BArr__occ","P2_SG_S1Cap_S1los_BArr__occ","P2_SG_S1Cap_S2los_BArr__occ","P3_B_BCap_Blos_S1Arr__occ","P3_B_BCap_S1los_S1Arr__occ","P3_B_BCap_S2los_S1Arr__occ","P3_B_S1Cap_Blos_S1Arr__occ","P3_B_S1Cap_S1los_S1Arr__occ","P3_B_S1Cap_S2los_S1Arr__occ","P3_B_BCap_Blos_BArr__occ","P3_B_BCap_S1los_BArr__occ","P3_B_BCap_S2los_BArr__occ","P3_B_S1Cap_Blos_BArr__occ","P3_B_S1Cap_S1los_BArr__occ","P3_B_S1Cap_S2los_BArr__occ","P3_NS_BCap_Blos_BArr__occ","P3_NS_BCap_S1los_BArr__occ","P3_NS_BCap_S2los_BArr__occ","P3_NS_S1Cap_Blos_BArr__occ","P3_NS_S1Cap_S1los_BArr__occ","P3_NS_S1Cap_S2los_BArr__occ","P3_NS_BCap_Blos_S1Arr__occ","P3_NS_BCap_S1los_S1Arr__occ","P3_NS_BCap_S2los_S1Arr__occ","P3_NS_S1Cap_Blos_S1Arr__occ","P3_NS_S1Cap_S1los_S1Arr__occ","P3_NS_S1Cap_S2los_S1Arr__occ","P3_SG_BCap_Blos_S1Arr__occ","P3_SG_BCap_S1los_S1Arr__occ","P3_SG_BCap_S2los_S1Arr__occ","P3_SG_S1Cap_Blos_S1Arr__occ","P3_SG_S1Cap_S1los_S1Arr__occ","P3_SG_S1Cap_S2los_S1Arr__occ","P3_SG_BCap_Blos_BArr__occ","P3_SG_BCap_S1los_BArr__occ","P3_SG_BCap_S2los_BArr__occ","P3_SG_S1Cap_Blos_BArr__occ","P3_SG_S1Cap_S1los_BArr__occ","P3_SG_S1Cap_S2los_BArr__occ","P2_B_BCap_Blos_S1Arr__niq","P2_B_BCap_S1los_S1Arr__niq","P2_B_BCap_S2los_S1Arr__niq","P2_B_S1Cap_Blos_S1Arr__niq","P2_B_S1Cap_S1los_S1Arr__niq","P2_B_S1Cap_S2los_S1Arr__niq","P2_B_BCap_Blos_BArr__niq","P2_B_BCap_S1los_BArr__niq","P2_B_BCap_S2los_BArr__niq","P2_B_S1Cap_Blos_BArr__niq","P2_B_S1Cap_S1los_BArr__niq","P2_B_S1Cap_S2los_BArr__niq","P2_NS_BCap_Blos_BArr__niq","P2_NS_BCap_S1los_BArr__niq","P2_NS_BCap_S2los_BArr__niq","P2_NS_S1Cap_Blos_BArr__niq","P2_NS_S1Cap_S1los_BArr__niq","P2_NS_S1Cap_S2los_BArr__niq","P2_NS_BCap_Blos_S1Arr__niq","P2_NS_BCap_S1los_S1Arr__niq","P2_NS_BCap_S2los_S1Arr__niq","P2_NS_S1Cap_Blos_S1Arr__niq","P2_NS_S1Cap_S1los_S1Arr__niq","P2_NS_S1Cap_S2los_S1Arr__niq","P2_SG_BCap_Blos_S1Arr__niq","P2_SG_BCap_S1los_S1Arr__niq","P2_SG_BCap_S2los_S1Arr__niq","P2_SG_S1Cap_Blos_S1Arr__niq","P2_SG_S1Cap_S1los_S1Arr__niq","P2_SG_S1Cap_S2los_S1Arr__niq","P2_SG_BCap_Blos_BArr__niq","P2_SG_BCap_S1los_BArr__niq","P2_SG_BCap_S2los_BArr__niq","P2_SG_S1Cap_Blos_BArr__niq","P2_SG_S1Cap_S1los_BArr__niq","P2_SG_S1Cap_S2los_BArr__niq","P3_B_BCap_Blos_S1Arr__niq","P3_B_BCap_S1los_S1Arr__niq","P3_B_BCap_S2los_S1Arr__niq","P3_B_S1Cap_Blos_S1Arr__niq","P3_B_S1Cap_S1los_S1Arr__niq","P3_B_S1Cap_S2los_S1Arr__niq","P3_B_BCap_Blos_BArr__niq","P3_B_BCap_S1los_BArr__niq","P3_B_BCap_S2los_BArr__niq","P3_B_S1Cap_Blos_BArr__niq","P3_B_S1Cap_S1los_BArr__niq","P3_B_S1Cap_S2los_BArr__niq","P3_NS_BCap_Blos_BArr__niq","P3_NS_BCap_S1los_BArr__niq","P3_NS_BCap_S2los_BArr__niq","P3_NS_S1Cap_Blos_BArr__niq","P3_NS_S1Cap_S1los_BArr__niq","P3_NS_S1Cap_S2los_BArr__niq","P3_NS_BCap_Blos_S1Arr__niq","P3_NS_BCap_S1los_S1Arr__niq","P3_NS_BCap_S2los_S1Arr__niq","P3_NS_S1Cap_Blos_S1Arr__niq","P3_NS_S1Cap_S1los_S1Arr__niq","P3_NS_S1Cap_S2los_S1Arr__niq","P3_SG_BCap_Blos_S1Arr__niq","P3_SG_BCap_S1los_S1Arr__niq","P3_SG_BCap_S2los_S1Arr__niq","P3_SG_S1Cap_Blos_S1Arr__niq","P3_SG_S1Cap_S1los_S1Arr__niq","P3_SG_S1Cap_S2los_S1Arr__niq","P3_SG_BCap_Blos_BArr__niq","P3_SG_BCap_S1los_BArr__niq","P3_SG_BCap_S2los_BArr__niq","P3_SG_S1Cap_Blos_BArr__niq","P3_SG_S1Cap_S1los_BArr__niq","P3_SG_S1Cap_S2los_BArr__niq","P2_B_BCap_Blos_S1Arr__wait","P2_B_BCap_S1los_S1Arr__wait","P2_B_BCap_S2los_S1Arr__wait","P2_B_S1Cap_Blos_S1Arr__wait","P2_B_S1Cap_S1los_S1Arr__wait","P2_B_S1Cap_S2los_S1Arr__wait","P2_B_BCap_Blos_BArr__wait","P2_B_BCap_S1los_BArr__wait","P2_B_BCap_S2los_BArr__wait","P2_B_S1Cap_Blos_BArr__wait","P2_B_S1Cap_S1los_BArr__wait","P2_B_S1Cap_S2los_BArr__wait","P2_NS_BCap_Blos_BArr__wait","P2_NS_BCap_S1los_BArr__wait","P2_NS_BCap_S2los_BArr__wait","P2_NS_S1Cap_Blos_BArr__wait","P2_NS_S1Cap_S1los_BArr__wait","P2_NS_S1Cap_S2los_BArr__wait","P2_NS_BCap_Blos_S1Arr__wait","P2_NS_BCap_S1los_S1Arr__wait","P2_NS_BCap_S2los_S1Arr__wait","P2_NS_S1Cap_Blos_S1Arr__wait","P2_NS_S1Cap_S1los_S1Arr__wait","P2_NS_S1Cap_S2los_S1Arr__wait","P2_SG_BCap_Blos_S1Arr__wait","P2_SG_BCap_S1los_S1Arr__wait","P2_SG_BCap_S2los_S1Arr__wait","P2_SG_S1Cap_Blos_S1Arr__wait","P2_SG_S1Cap_S1los_S1Arr__wait","P2_SG_S1Cap_S2los_S1Arr__wait","P2_SG_BCap_Blos_BArr__wait","P2_SG_BCap_S1los_BArr__wait","P2_SG_BCap_S2los_BArr__wait","P2_SG_S1Cap_Blos_BArr__wait","P2_SG_S1Cap_S1los_BArr__wait","P2_SG_S1Cap_S2los_BArr__wait","P3_B_BCap_Blos_S1Arr__wait","P3_B_BCap_S1los_S1Arr__wait","P3_B_BCap_S2los_S1Arr__wait","P3_B_S1Cap_Blos_S1Arr__wait","P3_B_S1Cap_S1los_S1Arr__wait","P3_B_S1Cap_S2los_S1Arr__wait","P3_B_BCap_Blos_BArr__wait","P3_B_BCap_S1los_BArr__wait","P3_B_BCap_S2los_BArr__wait","P3_B_S1Cap_Blos_BArr__wait","P3_B_S1Cap_S1los_BArr__wait","P3_B_S1Cap_S2los_BArr__wait","P3_NS_BCap_Blos_BArr__wait","P3_NS_BCap_S1los_BArr__wait","P3_NS_BCap_S2los_BArr__wait","P3_NS_S1Cap_Blos_BArr__wait","P3_NS_S1Cap_S1los_BArr__wait","P3_NS_S1Cap_S2los_BArr__wait","P3_NS_BCap_Blos_S1Arr__wait","P3_NS_BCap_S1los_S1Arr__wait","P3_NS_BCap_S2los_S1Arr__wait","P3_NS_S1Cap_Blos_S1Arr__wait","P3_NS_S1Cap_S1los_S1Arr__wait","P3_NS_S1Cap_S2los_S1Arr__wait","P3_SG_BCap_Blos_S1Arr__wait","P3_SG_BCap_S1los_S1Arr__wait","P3_SG_BCap_S2los_S1Arr__wait","P3_SG_S1Cap_Blos_S1Arr__wait","P3_SG_S1Cap_S1los_S1Arr__wait","P3_SG_S1Cap_S2los_S1Arr__wait","P3_SG_BCap_Blos_BArr__wait","P3_SG_BCap_S1los_BArr__wait","P3_SG_BCap_S2los_BArr__wait","P3_SG_S1Cap_Blos_BArr__wait","P3_SG_S1Cap_S1los_BArr__wait","P3_SG_S1Cap_S2los_BArr__wait","P2_B_BCap_Blos_S1Arr__cost","P2_B_BCap_S1los_S1Arr__cost","P2_B_BCap_S2los_S1Arr__cost","P2_B_S1Cap_Blos_S1Arr__cost","P2_B_S1Cap_S1los_S1Arr__cost","P2_B_S1Cap_S2los_S1Arr__cost","P2_B_BCap_Blos_BArr__cost","P2_B_BCap_S1los_BArr__cost","P2_B_BCap_S2los_BArr__cost","P2_B_S1Cap_Blos_BArr__cost","P2_B_S1Cap_S1los_BArr__cost","P2_B_S1Cap_S2los_BArr__cost","P2_NS_BCap_Blos_BArr__cost","P2_NS_BCap_S1los_BArr__cost","P2_NS_BCap_S2los_BArr__cost","P2_NS_S1Cap_Blos_BArr__cost","P2_NS_S1Cap_S1los_BArr__cost","P2_NS_S1Cap_S2los_BArr__cost","P2_NS_BCap_Blos_S1Arr__cost","P2_NS_BCap_S1los_S1Arr__cost","P2_NS_BCap_S2los_S1Arr__cost","P2_NS_S1Cap_Blos_S1Arr__cost","P2_NS_S1Cap_S1los_S1Arr__cost","P2_NS_S1Cap_S2los_S1Arr__cost","P2_SG_BCap_Blos_S1Arr__cost","P2_SG_BCap_S1los_S1Arr__cost","P2_SG_BCap_S2los_S1Arr__cost","P2_SG_S1Cap_Blos_S1Arr__cost","P2_SG_S1Cap_S1los_S1Arr__cost","P2_SG_S1Cap_S2los_S1Arr__cost","P2_SG_BCap_Blos_BArr__cost","P2_SG_BCap_S1los_BArr__cost","P2_SG_BCap_S2los_BArr__cost","P2_SG_S1Cap_Blos_BArr__cost","P2_SG_S1Cap_S1los_BArr__cost","P2_SG_S1Cap_S2los_BArr__cost","P3_B_BCap_Blos_S1Arr__cost","P3_B_BCap_S1los_S1Arr__cost","P3_B_BCap_S2los_S1Arr__cost","P3_B_S1Cap_Blos_S1Arr__cost","P3_B_S1Cap_S1los_S1Arr__cost","P3_B_S1Cap_S2los_S1Arr__cost","P3_B_BCap_Blos_BArr__cost","P3_B_BCap_S1los_BArr__cost","P3_B_BCap_S2los_BArr__cost","P3_B_S1Cap_Blos_BArr__cost","P3_B_S1Cap_S1los_BArr__cost","P3_B_S1Cap_S2los_BArr__cost","P3_NS_BCap_Blos_BArr__cost","P3_NS_BCap_S1los_BArr__cost","P3_NS_BCap_S2los_BArr__cost","P3_NS_S1Cap_Blos_BArr__cost","P3_NS_S1Cap_S1los_BArr__cost","P3_NS_S1Cap_S2los_BArr__cost","P3_NS_BCap_Blos_S1Arr__cost","P3_NS_BCap_S1los_S1Arr__cost","P3_NS_BCap_S2los_S1Arr__cost","P3_NS_S1Cap_Blos_S1Arr__cost","P3_NS_S1Cap_S1los_S1Arr__cost","P3_NS_S1Cap_S2los_S1Arr__cost","P3_SG_BCap_Blos_S1Arr__cost","P3_SG_BCap_S1los_S1Arr__cost","P3_SG_BCap_S2los_S1Arr__cost","P3_SG_S1Cap_Blos_S1Arr__cost","P3_SG_S1Cap_S1los_S1Arr__cost","P3_SG_S1Cap_S2los_S1Arr__cost","P3_SG_BCap_Blos_BArr__cost","P3_SG_BCap_S1los_BArr__cost","P3_SG_BCap_S2los_BArr__cost","P3_SG_S1Cap_Blos_BArr__cost","P3_SG_S1Cap_S1los_BArr__cost","P3_SG_S1Cap_S2los_BArr__cost"
2023-01-01,98,98,98,98,98,98,98,98,98,98,98,98,25,25,25,25,25,25,25,25,25,25,25,25,68,68,68,69,69,69,68,68,68,69,69,69,77,77,77,78,78,78,77,77,77,78,78,78,28,28,28,28,28,28,28,28,28,28,28,28,34,34,34,34,34,34,34,34,34,34,34,34,31,31,31,31,31,31,31,31,31,31,31,31,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,12,12,12,13,13,13,12,12,12,44,44,44,43,43,43,44,44,44,43,43,43,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25414,25414,25414,25414,25414,25414,25450,25450,25450,25450,25450,25450,8915,8915,8915,8914,8914,8914,8892,8892,8892,8892,8892,8892,14605,14605,14605,14462,14462,14462,14673,14673,14673,14491,14491,14491,27897,27897,27897,27691,27691,27691,28014,28014,28014,27747,27747,27747,8754,8754,8754,8754,8754,8754,8754,8754,8754,8754,8754,8754,9362,9362,9362,9361,9361,9361,9390,9390,9390,9390,9390,9390
2023-01-02,97,99,99,97,99,99,99,99,99,99,99,99,18,22,20,18,22,20,17,22,19,17,22,19,63,65,65,65,68,68,63,65,65,65,68,68,65,76,71,68,79,74,67,76,71,70,79,75,14,20,17,14,20,17,14,20,17,14,20,17,30,32,31,30,32,31,32,33,33,32,33,33,29,28,29,29,28,29,30,28,29,30,28,29,10,13,11,10,13,11,10,13,11,10,13,11,12,13,13,10,10,11,13,13,13,10,10,11,39,45,42,36,42,39,40,45,43,37,42,39,6,8,7,6,8,7,6,8,7,6,8,7,9,9,9,9,9,9,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24549,24587,24924,24547,24586,24922,25185,24689,25023,25179,24685,25018,6195,7683,6880,6186,7674,6870,5800,7649,6483,5794,7643,6477,13697,14187,14240,13315,13710,13816,13817,14334,14378,13359,13781,13880,24084,27851,26293,23657,27282,25805,24821,28087,26500,24299,27406,25909,4263,5936,5109,4263,5936,5109,4263,5936,5109,4263,5936,5109,8137,8480,8310,8128,8471,8301,8557,8905,8730,8546,8894,8719
2023-01-03,100,100,100,100,100,100,101,100,100,101,101,101,26,26,26,26,26,26,24,25,24,24,25,24,65,63,64,70,69,70,65,63,64,70,70,70,75,73,74,79,79,79,75,73,74,80,80,80,25,26,25,25,26,25,25,26,25,25,26,25,35,35,35,35,35,35,36,36,36,36,36,36,26,21,24,26,21,24,26,21,25,26,21,24,14,13,14,14,13,14,13,13,13,13,12,13,13,13,13,9,7,8,14,14,14,9,7,8,45,44,45,41,38,40,46,45,46,41,38,40,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24045,22126,23434,24016,22097,23405,24215,22316,23618,24136,22242,23545,8753,8316,8584,8735,8299,8568,8292,8056,8150,8283,8047,8140,14390,13965,14243,13466,12690,13161,14579,14156,14419,13558,12786,13241,27896,27207,27739,27080,26027,26773,28171,27447,27987,27217,26124,26890,7279,7582,7364,7279,7582,7364,7265,7566,7349,7265,7566,7349,8940,8849,8898,8924,8833,8882,9074,8974,9027,9036,8935,8989
2023-01-04,101,101,101,102,102,102,102,102,102,104,103,104,27,27,27,28,28,28,27,27,27,27,27,27,63,61,62,71,70,71,63,61,62,72,71,72,73,72,72,80,80,80,73,72,72,81,81,81,30,30,30,30,30,30,30,30,30,30,30,30,36,36,36,37,37,37,37,37,37,38,38,38,23,14,20,22,13,19,24,15,21,22,13,19,14,12,13,13,11,13,14,12,13,13,11,13,14,12,14,6,3,5,15,13,14,6,3,5,46,42,45,39,34,37,47,43,46,39,34,37,10,9,10,10,9,10,10,9,10,10,9,10,8,8,8,8,7,8,9,9,9,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23112,19874,22082,22971,19736,21935,23651,20398,22625,23258,20024,22229,8917,8278,8731,8742,8105,8557,8698,8051,8516,8609,7964,8424,14347,13272,13947,12777,11483,12218,14687,13577,14267,12941,11599,12367,27893,26302,27424,26591,24797,25992,28290,26702,27803,26799,24997,26178,8498,8069,8337,8498,8069,8337,8386,7963,8262,8386,7963,8262,8863,8687,8755,8757,8576,8646,9138,8946,9021,8923,8729,8808
2023-01-05,102,102,102,105,104,105,102,102,102,108,107,107,28,28,28,32,32,32,28,28,28,30,30,30,61,61,61,73,70,72,61,61,61,74,72,74,72,72,72,82,82,82,72,72,72,84,84,84,32,32,32,32,32,32,31,31,31,31,31,31,37,37,37,39,39,39,37,37,37,41,41,41,22,8,17,19,6,14,24,11,20,19,5,14,16,13,15,12,10,11,14,12,13,12,10,11,15,10,13,4,1,2,16,11,15,4,1,2,46,40,44,37,30,34,48,41,46,37,30,34,9,7,9,9,7,9,9,7,9,9,7,9,9,8,9,7,6,6,11,10,10,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,2,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22762,18077,21211,22195,17570,20659,23696,18932,22140,22602,17939,21064,9690,8767,9356,8980,8051,8635,9093,8181,8755,8695,7777,8349,14330,12530,13661,12140,10752,11502,14888,13118,14208,12387,11014,11746,27910,25553,27173,26150,23731,25342,28441,26095,27718,26404,23994,25606,8503,7777,8241,8503,7777,8241,8365,7664,8117,8365,7664,8117,9127,8884,8990,8696,8451,8562,9779,9512,9658,9023,8761,8903
2023-01-06,102,101,102,107,104,107,102,102,102,111,108,111,28,28,28,35,35,35,28,28,28,32,32,32,61,61,61,74,69,72,61,61,61,76,71,75,72,72,72,84,84,84,72,72,72,86,86,86,33,33,33,33,33,33,32,32,32,32,32,32,37,37,37,41,41,41,37,37,37,44,44,44,20,4,14,15,1,9,24,8,18,15,1,9,18,15,17,11,8,10,16,12,14,11,8,10,15,8,12,2,0,1,17,10,14,2,0,1,46,38,43,35,26,32,48,40,45,35,26,32,9,6,8,9,6,8,9,6,8,9,6,8,10,9,9,5,4,5,12,11,12,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22315,16616,20268,21300,15989,19248,23628,17866,21533,21878,16602,19790,10455,9367,9999,9129,8035,8668,9560,8483,9104,8734,7650,8286,14219,11822,13359,11696,10314,11125,14952,12579,14097,12012,10654,11449,27848,24790,26844,25739,22675,24734,28536,25491,27527,26064,23020,25059,8463,7553,8101,8462,7553,8100,8243,7363,7887,8243,7363,7887,9441,9114,9259,8634,8309,8454,10327,9978,10145,9074,8725,8892
2023-01-07,102,99,102,110,102,109,102,101,102,115,107,114,28,28,28,38,38,38,28,28,28,34,34,35,61,61,61,75,67,72,61,61,61,78,70,75,72,72,72,86,85,86,72,72,72,88,88,88,35,35,35,35,35,35,33,33,33,33,33,33,37,37,37,44,44,44,37,37,37,47,47,47,19,2,12,11,0,5,24,6,17,11,0,5,20,17,19,10,7,9,17,13,16,10,7,9,15,6,11,1,0,0,18,9,14,1,0,0,47,35,43,33,22,29,49,38,46,33,22,29,8,4,7,8,4,7,8,4,6,8,4,6,11,10,10,4,3,4,14,13,14,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22004,15729,19502,20439,15273,18060,23613,17094,21164,21137,16017,18792,11125,9944,10752,9200,8014,8815,9958,8749,9610,8704,7479,8324,14313,11176,13072,11549,9996,10876,15275,12138,14121,11965,10437,11335,27942,24067,26684,25470,21616,24210,28905,25068,27643,25933,22105,24676,8372,7235,7996,8345,7210,7968,8077,6965,7680,8077,6965,7679,9874,9575,9680,8621,8328,8438,10946,10626,10752,9127,8825,8949
2023-01-08,102,97,102,113,98,111,102,100,102,119,104,117,28,28,28,40,40,40,28,28,28,36,36,36,61,60,61,75,65,71,61,61,61,79,68,75,72,72,72,88,88,88,72,72,72,91,91,91,35,35,35,36,36,35,34,34,34,34,34,34,37,37,37,46,46,46,37,37,37,50,50,50,18,1,11,8,0,2,24,4,16,7,0,2,22,17,20,10,5,8,18,13,16,10,5,8,15,4,10,0,0,0,18,8,14,0,0,0,47,35,43,31,19,27,50,38,46,31,19,27,7,4,6,7,3,6,7,3,5,7,3,5,12,11,12,3,2,3,16,15,16,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,21686,14903,18976,19548,14687,17205,23649,16392,20974,20383,15582,18105,11640,10165,11103,9295,7828,8810,10286,8842,9762,8702,7274,8233,14171,10541,12724,11372,9690,10690,15477,11761,14048,11939,10249,11274,28046,23754,26633,25150,20841,23734,29217,24969,27804,25708,21448,24300,8227,7041,7756,8169,6988,7719,7872,6692,7392,7868,6689,7392,10350,9895,10141,8665,8262,8467,11692,11258,11473,9306,8906,9102
2023-01-09,102,93,101,114,93,109,102,97,102,120,99,115,28,28,28,41,41,41,28,28,28,37,37,37,61,59,61,74,61,69,61,60,61,78,65,73,72,72,72,89,89,89,72,72,72,93,93,93,35,35,35,36,36,36,34,34,34,34,34,34,37,37,37,47,46,47,37,37,37,51,50,51,16,0,8,4,0,0,22,2,14,4,0,0,21,17,20,9,4,7,17,13,16,9,4,7,13,3,8,0,0,0,17,5,12,0,0,0,47,32,42,29,15,25,50,36,45,29,15,25,6,3,4,6,2,4,6,2,4,6,2,4,12,10,11,2,1,2,16,15,16,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,20795,14006,18125,18537,13937,16557,22911,15175,20136,19457,14809,17479,11606,9951,11051,9147,7462,8568,10209,8593,9631,8532,6900,7941,13608,9700,11847,11088,9176,10300,14960,10785,13199,11677,9753,10897,27942,23006,26285,24792,19813,23139,29165,24328,27546,25356,20472,23733,7955,6688,7371,7897,6641,7313,7595,6323,6992,7592,6323,6989,10231,9698,9992,8415,8000,8224,11707,11141,11439,9121,8679,8904
2023-01-10,102,88,101,114,88,107,102,94,102,121,95,114,28,28,28,42,41,42,28,28,28,37,37,37,61,57,61,72,57,66,61,59,61,76,62,70,72,72,72,90,90,90,72,72,72,94,94,94,36,35,36,36,35,36,34,33,34,34,34,34,37,37,37,47,46,47,37,37,37,52,51,51,14,0,6,2,0,0,21,1,12,2,0,0,22,16,20,8,3,6,17,12,15,8,3,6,11,1,6,0,0,0,15,3,9,0,0,0,45,29,40,28,11,22,49,33,44,28,11,22,5,2,3,5,1,3,5,2,3,5,1,3,12,10,11,1,0,1,16,14,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,20242,13293,17222,17856,13253,16045,22510,14435,19400,18844,14240,17051,11672,9706,10949,9025,7088,8295,10206,8319,9487,8387,6517,7654,12852,8908,11025,10751,8615,9909,14308,9906,12397,11386,9270,10528,27528,21938,25659,24262,18581,22401,28922,23360,27027,24937,19304,23047,7644,6378,7078,7570,6327,7004,7244,6012,6697,7233,6009,6687,10109,9398,9790,8208,7730,7980,11590,10915,11221,8905,8450,8653
2023-01-11,102,84,100,114,84,105,102,91,101,121,91,112,28,28,28,44,43,44,28,28,28,39,38,39,61,55,60,70,55,64,61,58,61,75,60,69,72,72,72,91,91,91,72,72,72,95,95,95,37,36,37,38,36,37,35,34,35,35,34,35,37,37,37,48,46,47,37,37,37,53,51,52,13,0,5,1,0,0,20,0,10,1,0,0,23,17,21,7,2,5,18,12,16,7,2,5,9,1,4,0,0,0,14,2,8,0,0,0,45,27,39,26,8,20,49,31,43,26,8,20,5,1,3,4,1,2,4,1,3,4,1,2,12,10,11,1,0,0,16,14,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,19897,12608,16601,17443,12580,15684,22343,13752,18833,18524,13650,16762,12264,10023,11505,9126,7011,8373,10593,8420,9863,8396,6349,7667,12307,8484,10489,10502,8268,9629,13914,9475,12016,11214,8973,10341,27330,21088,25281,23854,17482,21800,28819,22638,26800,24557,18247,22522,7643,6335,7083,7512,6245,6974,7157,5872,6617,7125,5860,6594,10094,9363,9786,8092,7652,7885,11755,11019,11473,8875,8438,8693
