"node","time","measure","q05","q5","q95","mean","q10","q25","q75","q90","q025","q975","capacity","node_name"
17,103,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,103,"occ",53.9769434025756,67.6331982483659,75.8420745625832,66.1532481574218,55.2925497463747,60.8652296831697,71.9885139049717,74.7981595041639,51.3038636909568,76.9397644083267,2000,"P2_NS_S1Cap_S1los_BArr"
17,104,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,104,"occ",51.3982405372872,67.3153341214063,76.7927145031071,66.3089684011424,54.1091708650592,61.4335418276506,72.0347083540557,75.8008416597164,49.258595408513,78.4400652885363,2000,"P2_NS_S1Cap_S1los_BArr"
17,105,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,105,"occ",50.5349123877682,66.0101033145785,77.9065057978949,66.1087495145004,54.9482879835851,62.0448568094241,72.0533312715494,75.3034206842686,49.8125197760241,78.4526718292074,2000,"P2_NS_S1Cap_S1los_BArr"
17,106,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,106,"occ",50.3267625855117,65.0276229348024,75.7503920395625,64.5025799951466,54.4694476298394,60.1211205007524,70.0085452357525,74.1772922204347,48.4842513974198,77.2732638125542,2000,"P2_NS_S1Cap_S1los_BArr"
17,107,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,107,"occ",49.3899128021087,62.1591626770684,74.1039517418653,62.5507452671346,52.5482688641573,58.0472191984115,68.2316495071677,71.6673218666537,48.0156576978549,74.5975184237673,2000,"P2_NS_S1Cap_S1los_BArr"
17,108,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,108,"occ",51.6982293510675,62.9965489763775,73.0438819306688,62.255412715152,54.0014771660277,57.2156178298323,65.9671156055021,70.3312156645358,47.9666777753285,74.5051067480136,2000,"P2_NS_S1Cap_S1los_BArr"
17,109,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,109,"occ",56.1199683690437,64.0876905616769,76.0077545213334,64.5021968484447,56.6780442601406,60.8126691891037,68.585296004384,74.1086985810797,49.8086716268071,76.112551295561,2000,"P2_NS_S1Cap_S1los_BArr"
17,110,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,110,"occ",53.6697401800556,63.9258431164084,78.065779986624,65.0380868328037,57.1066127337216,59.964050736631,70.0095723514506,75.9239666204053,50.3479635254134,79.7289168359053,2000,"P2_NS_S1Cap_S1los_BArr"
17,111,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,111,"occ",55.5610080517997,64.5158808436953,80.462433536464,66.2724128304929,57.9128641115495,61.7727161216476,70.9059239467528,78.6848014102768,51.3137359464962,81.9203346911028,2000,"P2_NS_S1Cap_S1los_BArr"
17,112,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,112,"occ",57.1973580998367,67.0069380087126,81.7427255494863,66.8920742370586,59.7308698867165,62.0864334065763,71.5104464252717,76.2510717272471,53.7304036176324,82.0978094724841,2000,"P2_NS_S1Cap_S1los_BArr"
17,113,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,113,"occ",56.8256680757388,64.8137949590615,80.3912075039604,65.2808165096679,57.4758194081167,60.8086792749971,68.1306985269746,74.0467933688816,53.8271580135479,81.9300255069932,2000,"P2_NS_S1Cap_S1los_BArr"
17,114,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,114,"occ",54.7952951784183,62.9708592003327,78.4781718257454,63.8428060329543,56.0429951791735,60.0058705116014,66.1641490156976,72.1164410158085,52.527143846425,79.0094219606225,2000,"P2_NS_S1Cap_S1los_BArr"
17,115,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,115,"occ",57.0459333022398,63.5028662689653,77.6412934086384,64.2640692074933,57.9283970703807,60.0996699142766,66.997606321633,71.1570062935801,53.710029171964,77.9439237223747,2000,"P2_NS_S1Cap_S1los_BArr"
17,116,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,116,"occ",56.0192155952183,64.925426280618,78.0001843044551,65.5023929072622,57.7240125305118,61.1752606758709,69.5461235985553,74.9762040570424,54.4427364100178,80.1199093796566,2000,"P2_NS_S1Cap_S1los_BArr"
17,117,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,117,"occ",56.2618003777938,65.1674704815681,77.0460051718675,65.2460471901781,57.8853042615645,61.521060983527,68.9149422028558,74.8155301432016,55.2955497749674,77.7676665743982,2000,"P2_NS_S1Cap_S1los_BArr"
17,118,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,118,"occ",55.5101860732038,66.1084458020697,75.0471313424714,65.9012114472302,59.2452800389289,61.4502441480381,70.9220685222129,74.0738771916276,54.3780472247895,75.5646305525716,2000,"P2_NS_S1Cap_S1los_BArr"
17,119,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,119,"occ",56.904448145363,65.2185220302642,77.0301898455134,66.1107668856126,59.8566090576365,61.557260395355,70.0077104559753,75.0655780526964,55.3103585210101,77.9520139911538,2000,"P2_NS_S1Cap_S1los_BArr"
17,120,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,120,"occ",56.3503916502878,64.6831236094377,73.1709572591477,64.4763202424183,57.1344882814485,60.9699068069069,68.4401127810367,72.2492987444949,55.7291004119151,74.055895359878,2000,"P2_NS_S1Cap_S1los_BArr"
17,121,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,121,"occ",55.1398759674952,63.0308143864703,71.9015736426719,63.19401437992,55.9622109350977,60.3064056928142,67.3903367080548,71.0412173866919,54.8747554541959,72.1002164409209,2000,"P2_NS_S1Cap_S1los_BArr"
17,122,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,122,"occ",54.5330555863257,63.7407033469335,70.4989430973792,63.2084296793329,56.8554960806205,59.8627278022756,67.1325725573935,70.0103842791285,51.6188831265468,71.0044515402055,2000,"P2_NS_S1Cap_S1los_BArr"
17,123,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,123,"occ",55.8334087170771,64.2887489225059,73.2124604129427,64.3732551585842,56.9613855183682,60.9848547455494,69.3090837583002,71.2889141948208,53.6791357556926,73.7916046346464,2000,"P2_NS_S1Cap_S1los_BArr"
17,124,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,124,"occ",54.9073419202121,65.4183973649688,74.2850268375602,65.1946940394635,56.2802851278073,62.1422184275053,69.2825719911287,73.5908971947586,53.5037443171238,75.4287219995022,2000,"P2_NS_S1Cap_S1los_BArr"
17,125,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,125,"occ",54.8575220818304,67.0419451954846,75.3894905668284,65.8987302775384,58.8253076784199,62.5945777868253,69.4608101555965,72.5984794959274,52.6838553124324,75.9601297814748,2000,"P2_NS_S1Cap_S1los_BArr"
17,126,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,126,"occ",56.6866028678358,66.877335777146,75.8328547277825,66.4669529145529,57.2260154042137,63.014518058746,70.0901194508576,74.1460016175786,54.0680610730504,78.0029517971112,2000,"P2_NS_S1Cap_S1los_BArr"
17,127,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,127,"occ",55.753673141258,65.2134622925729,75.1565057401051,64.9890790237139,56.9850925637361,61.7284323813302,68.6566254780033,72.6988296662373,53.514335980037,77.0172194280521,2000,"P2_NS_S1Cap_S1los_BArr"
17,128,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,128,"occ",52.9666895823598,62.943893782238,72.2706042940333,62.9992371543986,56.5778946447621,59.6194692460927,66.0642641596998,70.2550534143762,51.2107545111404,74.5585871680063,2000,"P2_NS_S1Cap_S1los_BArr"
17,129,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,129,"occ",54.1797212844711,62.4512403047818,73.434237422884,62.7583783518497,54.9380775245953,58.4931217530781,66.2529362824545,71.061584861214,52.9019669735744,73.9343321563252,2000,"P2_NS_S1Cap_S1los_BArr"
17,130,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,130,"occ",53.2862393621692,63.7874248690103,76.3396183185294,64.0397522033893,54.9413509329457,59.2158291790631,68.817951621958,72.3068551605921,52.247236102973,77.6419594877588,2000,"P2_NS_S1Cap_S1los_BArr"
17,131,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,131,"occ",55.4995896855864,65.0185837826773,76.1652167854143,65.6675065466469,57.1775812731714,60.8288932193308,71.2269768373971,75.9306047839291,54.1786076138511,76.224376444613,2000,"P2_NS_S1Cap_S1los_BArr"
17,132,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,132,"occ",57.3480981499399,65.5985646657989,75.7304448343217,66.5376722728044,58.0561543556749,61.2589471983871,71.9144056935097,74.764709102551,54.3741190446181,76.1297036110171,2000,"P2_NS_S1Cap_S1los_BArr"
17,133,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,133,"occ",56.8738533866793,65.5565867033978,77.049726217659,67.016974947639,58.1088376108464,61.107317914334,73.0452283299726,76.0873032145473,55.5027199270153,77.1243124718855,2000,"P2_NS_S1Cap_S1los_BArr"
17,134,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,134,"occ",54.0402728515328,65.0500898676734,76.0857993511054,65.50911449211,56.9323705396381,59.9264263417008,71.8511722971823,74.5782266823134,53.0416839646622,76.7536409348927,2000,"P2_NS_S1Cap_S1los_BArr"
17,135,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,135,"occ",52.2248870455091,63.9536011850212,74.9107389191549,63.9392274423864,56.5420971766225,58.407395682631,70.704196926448,73.8477294556485,50.311095833962,76.3904098431242,2000,"P2_NS_S1Cap_S1los_BArr"
17,136,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,136,"occ",53.9352805132685,62.9007641271135,74.9575165996792,63.6798685303311,55.705759437352,57.4121976245648,70.3699682643326,73.0344377080436,52.073873259859,77.1880338817337,2000,"P2_NS_S1Cap_S1los_BArr"
17,137,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,137,"occ",53.5831208366627,64.3544736531004,79.0217625118861,64.830307341749,54.6837134928005,58.3941205525141,70.7286473838062,76.2958451716574,53.0016659420367,79.8329070676047,2000,"P2_NS_S1Cap_S1los_BArr"
17,138,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,138,"occ",52.8213733529616,65.7421707851034,77.6346013361556,65.640541038473,55.9689775238853,59.307110463221,71.6385651650658,74.2245982881078,49.641336810982,79.5618585240151,2000,"P2_NS_S1Cap_S1los_BArr"
17,139,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,139,"occ",54.9612708315658,65.9590028347459,75.9780243236312,66.2912498488021,56.8618522953093,62.119647626107,71.3326559364276,75.1227066656455,50.7817391958314,76.5633603102603,2000,"P2_NS_S1Cap_S1los_BArr"
17,140,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,140,"occ",56.9664893502509,66.4689356292164,75.1423998946707,66.3804145716997,58.4434342155867,62.8974184936659,71.060949695296,74.1013547899011,50.6456881427005,76.0558620554586,2000,"P2_NS_S1Cap_S1los_BArr"
17,141,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,141,"occ",56.2235671386724,65.3537516489859,73.8694757642396,65.1281300373334,56.7452099397798,61.5205269785804,69.0613450514046,72.776566829251,50.1450923339647,74.5823236319472,2000,"P2_NS_S1Cap_S1los_BArr"
17,142,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,142,"occ",53.2424454920273,63.7836444629593,71.5222718914561,63.3987713253771,56.2740145508165,60.295279462151,67.1616141344505,70.8860444319461,48.2379025153327,73.5720310578305,2000,"P2_NS_S1Cap_S1los_BArr"
17,143,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,143,"occ",54.2571266164975,62.8452747785483,73.3988364520223,63.2262103079874,56.6116784221357,59.7864102874636,67.511336068933,70.7750414138079,48.8748217627104,74.0739611082643,2000,"P2_NS_S1Cap_S1los_BArr"
17,144,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,144,"occ",52.0742863113106,64.5215133610745,74.7250806147221,64.6525667937438,57.6544051308423,61.069995411781,67.9046776652103,72.4580299132481,49.6012596926174,76.7650575117146,2000,"P2_NS_S1Cap_S1los_BArr"
17,145,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,145,"occ",53.4896243862114,65.5908488071895,76.8369656967631,65.6132577476967,57.0476233910457,62.5488674989537,69.5246497070005,74.1114017503413,50.5098886626571,79.405412926924,2000,"P2_NS_S1Cap_S1los_BArr"
17,146,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,146,"occ",54.8718593246699,66.5765952675449,78.5821282662637,66.5405822779674,56.9363328798905,63.1179147171556,70.8306721520082,75.8944802114852,53.0981554506678,80.7220157829676,2000,"P2_NS_S1Cap_S1los_BArr"
17,147,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,147,"occ",54.4099378844029,66.92402977321,79.8825462695916,67.0616940502751,55.9210165227272,63.4716021885206,71.4929916591931,75.1918201990852,54.2344925210642,81.7172496499032,2000,"P2_NS_S1Cap_S1los_BArr"
17,148,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,148,"occ",54.0152437372187,65.7604674426602,78.7451026652586,65.661400868988,54.8962715292968,61.8537852138096,69.9919346034622,73.9781134984286,51.7852501936776,79.9098088463336,2000,"P2_NS_S1Cap_S1los_BArr"
17,149,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,149,"occ",53.5391630948819,64.9886842255203,75.5421940779661,63.8766732613398,54.1870140371299,59.8428192513853,67.7977921161882,72.6757277420686,50.6059731593202,77.2297117694336,2000,"P2_NS_S1Cap_S1los_BArr"
17,150,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,150,"occ",53.2091670577929,64.0343523911624,76.0416221333309,63.7507810476583,54.0234552083957,59.8435543525155,67.3484696223537,73.9668806454354,50.3581097738606,77.6210507833897,2000,"P2_NS_S1Cap_S1los_BArr"
17,151,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,151,"occ",53.2092628571428,64.8751226357701,76.9565686310068,64.9915127776188,55.3589211965571,60.2327497370025,69.0737061048363,75.0629645081551,49.8862073457776,77.989000095409,2000,"P2_NS_S1Cap_S1los_BArr"
17,152,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,152,"occ",53.1196529797448,66.6941588711205,79.2866296076425,65.8326783963993,55.9500177355066,60.1110023259974,69.9942757848908,75.9236925128143,50.7544544608907,80.8184836704515,2000,"P2_NS_S1Cap_S1los_BArr"
17,153,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,153,"occ",53.3329998661854,67.4988135657094,79.7472311148642,66.3667066899354,56.9209752260443,60.1684069955992,71.6864459158722,74.9942848200558,52.0829489260186,81.4869932684358,2000,"P2_NS_S1Cap_S1los_BArr"
17,154,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,154,"occ",53.1178061469152,66.5006606971411,78.2434316623214,66.5398182551859,56.3135157346517,62.259482191202,72.1047680067264,76.1113568663099,49.892029637529,80.5548280352119,2000,"P2_NS_S1Cap_S1los_BArr"
17,155,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,155,"occ",51.5100260332155,65.6277328267003,75.1932179629326,64.8611333216388,55.7688048427925,59.9252682614103,70.1916310652877,75.0923554397816,48.921130097116,77.9916007124901,2000,"P2_NS_S1Cap_S1los_BArr"
17,156,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,156,"occ",50.4825380491527,64.1123170173276,72.1805627130448,62.9722157973175,54.3152264902565,58.1791499905075,68.1152878811533,71.0923310433002,48.3033851705006,75.0941619010823,2000,"P2_NS_S1Cap_S1los_BArr"
17,157,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,157,"occ",51.8142575652617,63.0408633337372,72.1412597082341,63.0341031886292,54.8432194321835,58.992872551907,67.7426285583572,70.8602205146999,48.5639997489195,73.7858988783785,2000,"P2_NS_S1Cap_S1los_BArr"
17,158,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,158,"occ",53.9344542184184,64.4839036461218,73.3363520017764,64.0585571024471,55.1272577884141,59.0449982779593,68.9958128126479,71.210166097994,49.6316942406003,75.1875406352652,2000,"P2_NS_S1Cap_S1los_BArr"
17,159,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,159,"occ",53.4138713973578,65.0738173133365,73.9594925430496,64.3955564453938,54.8142936182762,59.7815351872869,69.7234742923374,71.8815063447011,49.1549436772161,74.0694646427311,2000,"P2_NS_S1Cap_S1los_BArr"
17,160,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,160,"occ",52.8065498523775,65.3133991174697,74.652850357439,64.9880199834912,56.0043367240524,60.0936508458587,69.1561386660345,73.5844917817514,49.4988060156526,77.351323064669,2000,"P2_NS_S1Cap_S1los_BArr"
17,161,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,161,"occ",53.1868047909102,65.6020709051345,74.7614841990443,65.0545975500667,55.0488025184412,59.95184220255,70.9237833476012,72.7052440595287,52.0167381361904,77.6663293962341,2000,"P2_NS_S1Cap_S1los_BArr"
17,162,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,162,"occ",51.7029227491751,63.4677301916695,72.3358872799943,63.4182531648629,55.6166174146361,59.0220315556754,68.6706208810388,70.5246471184771,49.3285444473718,76.8579984485064,2000,"P2_NS_S1Cap_S1los_BArr"
17,163,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,163,"occ",51.7998884360702,61.8888283743697,70.9543812118438,61.6376433040452,54.1345228230886,56.7002233606517,66.4611939477848,69.1052759951358,49.0334040085978,71.8308217441209,2000,"P2_NS_S1Cap_S1los_BArr"
17,164,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,164,"occ",52.8159750215791,61.7862272319888,70.401052456385,61.7170328063299,53.961662884627,57.3483519383661,65.8600219841872,68.2136291823896,49.6969576561371,71.6338546149351,2000,"P2_NS_S1Cap_S1los_BArr"
17,165,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,165,"occ",51.7214828504824,63.6340359157615,73.1746902758247,63.2903129911619,53.8999794842485,59.0685278715099,67.8417459927236,71.1305713911762,51.0117480853396,73.9037314424693,2000,"P2_NS_S1Cap_S1los_BArr"
17,166,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,166,"occ",53.4981447066065,64.4995076521619,74.4722636735831,64.2347839781377,55.0686219581266,59.9887308887665,68.7216815268325,71.8640520232391,52.8551271311272,77.0052517177301,2000,"P2_NS_S1Cap_S1los_BArr"
17,167,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,167,"occ",56.3303072441193,65.4008024527242,73.7648021738098,65.0611748481691,57.8816659823822,60.728758836959,69.4079143739469,72.3247602943976,53.8032976293634,77.7198794168152,2000,"P2_NS_S1Cap_S1los_BArr"
17,168,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,168,"occ",56.015678734903,64.2939111239769,74.8023256760995,65.1301486984196,58.9854985458383,61.1517339682292,68.5579490944178,73.7561090873881,55.1188565519583,76.2038693156217,2000,"P2_NS_S1Cap_S1los_BArr"
17,169,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,169,"occ",55.2157042996258,62.9513278309865,73.5603055768559,63.6864452261591,57.0174242104102,59.6993550475664,67.9684052580811,72.0585147201272,54.312443266155,74.5655718076494,2000,"P2_NS_S1Cap_S1los_BArr"
17,170,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,170,"occ",54.1442557070442,61.5169417699611,71.0302608242916,62.1163161020677,55.6907317290548,57.4358671508993,66.5551080116686,70.4124659169044,52.4692000741536,73.1312312605485,2000,"P2_NS_S1Cap_S1los_BArr"
17,171,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,171,"occ",52.479969723842,61.1732695624592,69.6312911887239,61.5711155616856,53.9352017493615,57.719202141921,66.5828847688262,68.2320939931112,51.1094791914069,70.8248178625029,2000,"P2_NS_S1Cap_S1los_BArr"
17,172,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,172,"occ",53.188057840305,62.9104931380804,71.3364405083162,63.002898709754,54.4955264085491,58.9785087723576,67.6515187858897,70.0884993692512,50.4682479420926,75.048227623572,2000,"P2_NS_S1Cap_S1los_BArr"
17,173,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,173,"occ",52.1638975821902,64.1996962024563,72.9965090350101,64.2557956465639,54.5570398448704,60.9286764715599,68.904530307164,71.9552078895865,51.2488950131582,77.7482111511502,2000,"P2_NS_S1Cap_S1los_BArr"
17,174,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,174,"occ",53.2509359741197,65.8904212543987,75.8690290188556,65.0605137430299,54.8146443481728,61.8965865882508,69.0990833799576,72.0505986203795,52.8139585077382,79.8436304471089,2000,"P2_NS_S1Cap_S1los_BArr"
17,175,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,175,"occ",53.5370357347811,66.0001353515635,75.4262622845708,65.5616346597933,56.677057728195,60.6593793302915,68.9653290245748,73.8291443984734,52.6204438472945,81.1244735963844,2000,"P2_NS_S1Cap_S1los_BArr"
17,176,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,176,"occ",51.1829805026136,64.3856762585558,75.2264526455053,64.091335832257,54.8330607488502,60.0264456717736,68.1560164218372,72.2562164708006,50.4778345883701,81.5237677906914,2000,"P2_NS_S1Cap_S1los_BArr"
17,177,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,177,"occ",50.1214642002244,63.0162254687003,75.6553961622066,62.9405499442095,52.2493163350146,59.3266787898747,67.0966411349592,70.426471195278,48.3959846896916,80.5011257246802,2000,"P2_NS_S1Cap_S1los_BArr"
17,178,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,178,"occ",50.2529243468364,62.9453446505285,73.8189128710106,62.9486770194623,52.081339767961,59.9584958886531,66.7735114830984,71.9911918184808,48.4465195734144,77.8525301585315,2000,"P2_NS_S1Cap_S1los_BArr"
17,179,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,179,"occ",52.5834021412409,64.4798375358646,78.0414660256758,64.5643784428978,54.8505999273485,60.987264642257,67.7251880048195,72.4850700706125,51.1429313409166,78.8572376997369,2000,"P2_NS_S1Cap_S1los_BArr"
17,180,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,180,"occ",53.3694820246762,65.9572119163838,78.029655284694,65.5873912250071,56.1875275558135,61.3683219307592,69.7048626190343,74.5261531934007,50.6429295329569,79.9437897064399,2000,"P2_NS_S1Cap_S1los_BArr"
17,181,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P2_NS_S1Cap_S1los_BArr"
17,181,"occ",53.3694820246762,65.9572119163838,78.029655284694,65.5873912250071,56.1875275558135,61.3683219307592,69.7048626190343,74.5261531934007,50.6429295329569,79.9437897064399,2000,"P2_NS_S1Cap_S1los_BArr"
18,0,"niq",15,15,15,15,15,15,15,15,15,15,2000,"P2_NS_S1Cap_S2los_BArr"
18,0,"occ",24,25,26.2450603388288,24.8293210225097,24,24,25,25.6260241063214,24,27.001653595104,2000,"P2_NS_S1Cap_S2los_BArr"
18,1,"niq",0,14.3490624271201,15,11.3015097003309,0,13.5890496941364,14.8440965628123,15,0,15,2000,"P2_NS_S1Cap_S2los_BArr"
18,1,"occ",0,25,27,19.7330596885356,0,24,25.1114875102649,26.5266613005939,0,28.5256641014509,2000,"P2_NS_S1Cap_S2los_BArr"
18,2,"niq",11.8052638116887,13.8253909652827,15,13.57483764791,12.5177257914266,13.1105217850674,14.04904344807,14.9424982038866,10.6624863600251,15,2000,"P2_NS_S1Cap_S2los_BArr"
18,2,"occ",24.1738027247353,25.827003379133,27.8953533338985,25.8069331980903,24.3371546350949,24.9371502902964,26.3705350217068,27.3087660752737,24.0632870338865,28.7691953984304,2000,"P2_NS_S1Cap_S2los_BArr"
18,3,"niq",9.94169063366687,12.8259551765983,14.8370314790821,12.5077286422509,10.7422975560434,11.2447090601586,13.7359341548015,14.0745559546777,9.88830813720865,14.8893667449445,2000,"P2_NS_S1Cap_S2los_BArr"
18,3,"occ",25.4239413906679,28.1250180255129,31.0822213940314,28.1982473312364,25.8662308225885,26.931011972188,29.2744464929066,30.5303881649805,25.3822088162945,31.3006389926678,2000,"P2_NS_S1Cap_S2los_BArr"
18,4,"niq",8.48193021125084,11.1451237006319,13.9305624198045,11.2620840933363,8.825761822678,10.69005703079,12.1022340272402,13.8416861429144,8.12413862974138,13.9873412064161,2000,"P2_NS_S1Cap_S2los_BArr"
